id,price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,rating,reviews,name
8176fe5a8c,83000,dell,Inspiron 3501,5.0,8,14.0,256,2,,0.0,0,"Dell Inspiron 3501 i5(1135G7)/8gb/256GB SSD 11th/15.6"" FHD/ irish Graphics/Win10 Laptop"
0cd8e53dc0,49500,hp,Laptop 240,3.0,8,14.0,512,4,,0.0,0,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 256GB NVMe+500GB HDD SATA Windows 10 Pro 64-bit (Black)
d3a9855cbc,94999,lenovo,YOGA 6,5.0,8,13.3,512,6,,0.0,0,"Lenovo YOGA 6 13ABR8 2-IN-1 AMD Ryzen™ 5 7530U / 8GB Ram / 512GB SSD / Win 11 / TOUCHSCREEN / DARK TEAL Backlit Keyboard /r / 13.3"" WUXGA (1920x1200) Display Lenovo Digital Pen .69"" thin, 3.02 lbs.."
16c859e9ba,64600,lenovo,IdeaPad Slim,3.0,8,15.6,256,4,1500.0,0.0,0,"Lenovo IdeaPad Slim 3 13th Gen Intel Core I3 8GB RAM, 256GB SSD"
c1f54692e2,65000,dell,Latitude 3340,3.0,8,14.0,256,8,,0.0,0,"Dell Latitude 3340 i3 12th Gen 8GB Ram 512 GB SSD 14""inch FHD Display"
b1109c4c8a,220000,asus,Zenbook Duo,7.0,16,14.0,1024,4,2800.0,0.0,0,"Asus Zenbook Duo UX482 - 11th, i7, 16, SSD 1Tb, Dual Screen, 14: Nano Edge FHD LED + 2nd Touch Screen 12.6"", Nvidia MX450 2 GB, Windows 10, 2 years, Sleeve, Blue"
32a014ee05,60000,asus,Vivobook X413Ja,3.0,4,14.0,128,4,,0.0,0,"Asus Vivobook X413Ja i3 10th Gen 4GB RAM 128GB SSD 14"" FHD Display"
6c1a579d1d,95000,dell,Latitude 3420,5.0,8,14.0,1024,4,,0.0,0,"Dell Latitude 3420 i5 11th Gen / 8GB RAM / 1TB HDD / 14"" HD Display / 3Years Warranty"
beafac56c6,99000,lenovo,ThinkPad P14,7.0,16,14.0,512,4,2800.0,0.0,0,Lenovo ThinkPad P14 With i7 11th Gen Processor 14 Inch FHD IPS Display 16GB RAM 512GB ROM
d2698929c4,291800,razer,"Blade 15,",7.0,16,15.6,512,6,2070.0,0.0,0,"Razer Blade 15, i7 8TH GEN/ 16GB RAM/ 512GB SSD/ RTX 2070 / 15.6"" 144Hz"
022a79f676,65800,acer,Aspire 3,3.0,4,14.0,256,8,1500.0,0.0,0,"Acer Aspire 3 2023 13th Gen i3 / 4GB RAM / 256GB SSD / 14"" FHD Display"
11ddd495d5,194250,acer,Predator Helios,7.0,8,15.6,1024,8,3060.0,0.0,0,Acer Predator Helios 300 I7 10Th Gen 8 Gb Ram/ 1 Tb Ssd/ Rtx 3060
9f3984b735,118000,acer,Aspire 5,7.0,16,15.6,512,4,,0.0,0,"Acer Aspire 5 2021 A515-56-79ME I7 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD Display"
e69d0e6a46,72000,dell,Vostro 3400,5.0,8,15.6,256,2,,0.0,0,Dell Vostro 3400 Core i5 11th Gen 8GB RAM 256GB SSD Integrated Graphics 14” FHD Display
5dede64414,88000,dell,Inspiron 15,5.0,8,15.6,512,6,2800.0,0.0,0,Dell Inspiron 15 5510 - i5-11320H | 8GB RAM | 512GB SSD | Intel Iris Xe | FHD
be1c0dec79,110500,lenovo,ideapad Slim,3.0,8,15.6,256,8,,0.0,0,Lenovo ideapad Slim 3 i3 1305U 8GB Ram 256 SSD 15.6 FHD
a954a2989b,77990,acer,Aspire 5,5.0,8,15.6,256,10,,0.0,0,"Acer Aspire 5 Core i5 13th Gen/8GB RAM/256GB SSD/15.6"" FHD/Win 11"
5b6935a88c,81990,acer,Aspire 5,7.0,8,15.6,512,8,,0.0,0,"Acer Aspire 5 / Ryzen7 5700U / 8GB RAM/512GB SSD / 15.6"" FHD / Win 11"
07a3ebc8bc,63999,dell,Vostro 3520,5.0,8,15.6,256,6,,0.0,0,Dell Vostro 3520 Intel Core i5 11th Generation - 8GB DDR4 RAM - 256GB SSD Storage - Intel Iris Xe Graphics - 15.6″ FHD Display - Black
4b5bcbc54e,71999,lenovo,IdeaPad Slim,5.0,8,15.6,512,6,1500.0,0.0,0,Lenovo IdeaPad Slim 3 13th Gen 13420H Intel Core i5 – 8GB DDR5 RAM – 512GB NVMe SSD – Intel Iris Xe Graphics – 15.6″ FHD TN Display – Arctic Grey
79ae0ead61,110000,dell,Vostro 3400,7.0,8,14.0,512,8,,0.0,0,"Dell Vostro 3400 i7 11th Gen/ 8GB Ram/ 512GB SSD/ 2GB Mx 330/ 14""FHD Display Laptop"
20c8a8a992,56000,dell,Latitude 3420,7.0,32,14.0,512,4,2800.0,0.0,0,Dell Latitude 3420 With i7 11th Gen Processor 14 Inch FHD IPS Display 32GB RAM 512GB ROM
1f8a124b36,74990,dell,Vostro 3400,5.0,8,14.0,1024,4,,0.0,0,"Dell Vostro 3400 Core i5 11th Gen / 2GB Nvedia MX330 GFX/8GB RAM/ 256GB SSD+ 1 TB HDD/14"" Display"
b8ecc4813a,60000,acer,Aspire 3,3.0,4,14.0,256,8,,0.0,0,"Acer Aspire 3 2023 13th Gen i3 / 4GB RAM / 256GB SSD / 14"" FHD Display"
573ac64dda,117000,dell,Inspiron 5310,5.0,8,13.3,512,1,2800.0,0.0,0,"Dell Inspiron 5310 I5 11th Gen / 8GB RAM / 512GB SSD / 13.3"" FHD Display"
cb38a0b0ef,107000,acer,Swift3 Laptop,7.0,8,13.5,512,8,,0.0,0,"Acer Swift3 Laptop - (SF313-53-790J) i7-1165G7/8GB RAM/512GB SSD/Iris Xe/11th Gen/13.5"" IPS QHD/Windows 11 Notebook, 2 Years warranty - (Acer by Mercantile)"
2c2fee778a,99999,dell,Vostro 3510,5.0,8,15.6,512,6,,0.0,0,"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 256GB HDD / 15.6"" FHD Display"
b60372850f,78000,dell,7501 10th,5.0,8,15.6,256,4,,0.0,0,"Dell 7501 10th Gen/i5/8GB/256GB/15.6"""
3ffe2b488f,94490,msi,Modern 14,7.0,8,14.0,512,8,2000.0,0.0,0,MSI Modern 14 B5M Ryzen 5700U Upto 4.3GHz Ram 8GB SSD 512GB M.2 Nvme Graphic AMD Radeon 14 Inch Display
9f7db5ce9d,120000,lenovo,Yoga Slim,5.0,16,14.0,512,2,,0.0,0,Lenovo Yoga Slim 7 Pro
4682fa8360,64990,dell,Vostro 3520,5.0,8,15.6,512,10,,0.0,0,"Dell Vostro 3520 i5 12th Gen 8GB RAM 512ssd 15.6"" FHD 120Hz Screen"
a15e729b7e,56499,lenovo,IP1 Ryzen5,5.0,8,15.6,256,4,2000.0,0.0,0,"Lenovo IP1 Ryzen5 7520U | 8GB DDR5 RAM | 256GB SSD | 15.6"" FHD Laptop | Integrated AMD Radeon 610M Graphics | Quad Core | Lenovo Laptop | Grey | 1 year warranty"
80dbd514b0,73999,acer,Aspire 5,5.0,8,14.0,512,10,,0.0,0,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 14"" FHD Display - Steel Grey"
3eccde0ca4,86000,acer,Swift 3,5.0,8,14.0,256,4,,0.0,0,"Acer Swift 3 2020 Ryzen 5 4500U / AMD Vega 8 / 8GB RAM / 256GB SSD / 14"" FHD Display"
9b468f91d0,62000,hp,14 ,3.0,4,14.0,1024,2,,0.0,0,"HP 14- Dq2055Wm i3 11th Gen 4GB RAM 1TB HDD 14"" HD Display"
36e3ad9562,158000,lenovo,3 With,5.0,8,14.0,256,6,1500.0,0.0,0,Lenovo 3 With i5 12th Gen Processor 14 Inch FHD IPS Display 8GB RAM 256GB ROM
91aa1df31a,108000,dell,Inspiron 14,5.0,8,14.0,512,6,,0.0,0,"Dell Inspiron 14 2022 5425 Ryzen 5 5625U / 8GB RAM / 512GB SSD / Vega 8 / 14"" FHD display"
a983e87977,182000,lenovo,Yoga Slim,7.0,16,14.0,1024,10,,0.0,0,"Lenovo Yoga Slim Pro 14 Core i7 12th gen/16GB RAM/1TB SSD/14"" 2.8K OLED/ Win 11"
cfbaccecff,96000,dell,Latitude 3420,5.0,8,14.0,256,4,2800.0,0.0,0,"Dell Latitude 3420 14"" |11th gen i5 | 8gb | 256gb SSD | Factory installed win10 pro"
b4af472e8a,119000,dell,Inspiron 3511,5.0,8,14.0,512,4,,0.0,0,Dell Inspiron 3511 laptop 8GB RAM /512 GB SSD 15.6''FHD Display
67c3a957a0,134999,lenovo,IdeaPad 5,5.0,16,14.0,512,4,,0.0,0,Lenovo IdeaPad 5 Pro 14ITL6 D 82L3009MIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10/ )
6d9e9e8b02,129990,lenovo,Thinkpad L14,5.0,32,14.0,1024,4,2800.0,0.0,0,"Lenovo Thinkpad L14 Core i5 11th Gen/ 32 GB RAM / 1TB SSD Nvme/14"" FHD IPS/Backlit keyboard/Win 11 Professional Genuine"
602451418f,62500,dell,Vostro 3520,5.0,8,15.6,256,2,2800.0,0.0,0,"Dell Vostro 3520 i5/12th Gen/8GB/256GB 15.6""inch"
7111641d1a,84999,acer,Swift 3,7.0,8,14.0,512,8,,0.0,0,"Acer Swift 3 | Ryzen 7 5700U | 8GB RAM | 512 GB SSD | 14"" FHD | Backlit Keyboard"
d2022cfa79,85000,acer,Aspire 5,5.0,8,14.0,512,6,,0.0,0,"Acer Aspire 5 2021 i5 11th Gen / Nvidia Mx350 Graphics / 8GB RAM / 512GB SSD / 14"" FHD Display"
03ff533cf7,49999,asus,Expertbook With,7.0,32,14.0,1024,8,,0.0,0,Asus Expertbook With i7 12th Gen Processor 14 Inch FHD IPS Display 32GB RAM 512+1TB ROM
ef0a0964f3,95000,dell,Inspiron 5415,5.0,8,14.0,256,6,,0.0,0,"Dell Inspiron 5415 Ryzen 5 5500U / 8GB RAM / 256GB SSD / Vega 8 / 14"" FHD display"
4d46e986b2,91000,asus,VivoBook 14,5.0,8,14.0,512,6,,0.0,0,"Asus VivoBook 14 2023 X1404 i5 12th Gen / 8GB RAM/ 512GB SSD / 14"" FHD display / Backlight Keyboard / Magic NumPad"
4396d8d003,555000,asus,Zenbook 17,7.0,8,17.3,1024,8,,0.0,0,ASUS Zenbook 17 Fold OLED UX9702 -
3f34f31dda,180000,asus,Zenbook 14,7.0,16,14.0,1024,8,,0.0,0,"Asus Zenbook 14 Ux3402Za-Kp126W 14 Inch,16Gb/1Tb,Intel Core I7"
0decd2d019,129990,hp,Envy x360,7.0,12,15.6,512,10,2800.0,0.0,0,HP Envy x360 15 2-IN-1 Core™ i7-13th Gen/ 512GB SSD/ 12GB RAM/ 15.6″ FHD 360 Touch/ WIN11/ Backlit Keyboard
3ca76fec90,86999,asus,VivoBook 14,5.0,8,14.0,512,10,2800.0,0.0,0,"Asus VivoBook 14 (2023) X1404VA (13th Gen Core i5/ 8GB/ 512GB SSD/ 14"" FHD/ Win11/ Backlit Keyboard/ Magic Numpad/ BAG/ Blue Color)"
a4fb03d83c,78990,dell,Vostro 3400,5.0,16,14.0,1024,4,,0.0,0,"Dell Vostro 3400 Core i5 11th Gen / 2GB Nvedia MX330 GFX/16 GB RAM/ 256GB SSD+ 1 TB HDD/14"" Display"
fefc4a80e7,150000,hp,Envy x360,7.0,8,13.3,512,4,,0.0,0,"HP Envy x360 13M i7 11th Gen 8Gb Ram 512Gb Ssd 13.3"" OLED 360 TouchScreen Display"
9498608c3a,75000,asus,Vivobook F415Ea,5.0,8,14.0,256,4,,0.0,0,"Asus Vivobook F415Ea-ub51Laptop, 14"" FHD Display, Intel Core I5-1135G7 Upto 4.2Ghz, 8GB Ram, 256GB Nvme SSD, HDMI, Card Reader, Wi-fi, Bluetooth, Windows 10 Home"
dbabd93a52,80000,dell,Vostro 3510,5.0,8,15.6,256,4,,0.0,0,"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 256GB SSD / 15.6"" FHD Display"
53396801ce,76990,asus,X515 i5,5.0,8,15.6,512,4,,0.0,0,Asus X515 i5 11th Gen 8GB RAM 512GB ssd 2GB Nvidia MX350 Graphic Laptop
8348f0a758,134000,asus,ZenBook 14,5.0,16,14.0,512,6,4060.0,0.0,0,Asus ZenBook 14 UX3402ZA i5 1240P / 16GB RAM / 512GB SSD / 14'' 2.8K display / Magic NumPad
f14332287d,259000,msi,GP66 Leopard,7.0,16,15.6,1024,8,3060.0,0.0,0,"MSI GP66 Leopard 10UE I7 10th Gen 8-Core / RTX 3060 / 1TB SSD / 16GB RAM / 15.6"" 144Hz FHD Display"
97ce529e53,120500,hp,Envy i7/12th,7.0,8,13.3,512,10,,0.0,0,"HP Envy i7/12th Generation 13.3"" Touch Screen | Intel Core i7-1250U | 8GB DDR4 RAM | 512GB SSD | Backlit Keyboard"
904545c27e,81999,acer,Aspire 5,5.0,8,14.0,512,6,1500.0,0.0,0,"Acer Aspire 5 14 2023 13th Gen i5 | 8GB RAM | 512GB SSD | 14"" WUXGA Display |"
a3d433dddf,74990,avita,Liber Intel,5.0,8,14.0,256,1,,0.0,0,Avita Liber Intel Core I5-10210u/ 8gb/512gb Ssd /win 10 Home/ Backlit
b602359d91,45000,dell,Latitude 5490,5.0,8,14.0,256,4,2800.0,0.0,0,Dell Latitude 5490 i5-8th Gen 8GB 256 M.2 SSD 14″ Business Notebook
35a0fbe0b3,66000,hp,14s cf3063,3.0,4,14.0,1024,4,,0.0,0,HP 14s-cf3063 TU Laptop
11ff3e51c1,147000,lenovo,IdeaPad Gaming,5.0,16,15.6,512,6,3050.0,0.0,0,"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (32GB/1 TB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Onyx Grey/2.32Kg)"
e2364939fe,62990,lenovo,IP1 Ryzen5,5.0,8,15.6,256,4,2000.0,0.0,0,"Lenovo IP1 Ryzen5 7520U/ 8GB RAM/256GB SSD/15.6"" FHD"
f9c9028eff,62400,lenovo,IdeaPad 3,3.0,16,14.0,256,4,1500.0,0.0,0,"Lenovo IdeaPad 3 2023 Intel Core i3-1215U, 6C (2P + 4E)- 8T / 16GB RAM / 256GB M.2 SSD / 14"" FHD display"
32d05974d8,73990,asus,Vivo Book,5.0,8,14.0,512,12,2800.0,0.0,0,"ASUS Vivo Book X1402Z Core i5 12th Gen/8GB RAM/512 GB SSD/14"" FHD Display/Magic Numpad/ Win 11"
18404319a0,107990,dell,Inspiron 7430,5.0,8,14.0,512,10,2800.0,0.0,0,"Dell Inspiron 7430 2 in 1 Laptop /Core i5 13th Gen/8GB RAM/512GB SSD/14"" 360 Rotate Touch/Backlit Keyboard/Win 11"
475ca028d1,188000,dell,Inspiron 7306,7.0,16,13.3,512,8,2800.0,0.0,0,Dell Inspiron 7306 2-in-1 i7 11th Gen 16GB RAM / 512GB SSD 13.3” FHD 360-degree Touch Screen Display
1987376b87,117778,asus,Vivobook Flip,5.0,8,14.0,512,6,,0.0,0,"Asus Vivobook Flip Tn3402Qa-Lz138W - Touch - R5 14 Inch,8Gb/512Gb,Ryzen 5"
fe1d611f94,131111,asus,Vivobook X415Ep,7.0,8,14.0,512,8,,0.0,0,"Asus Vivobook X415Ep-Eb296W - I7 14 Inch,8Gb/512Gb,Intel Core I7"
15ebdefe83,185000,dell,G5 15,7.0,16,15.6,512,1,,0.0,0,"Dell G5 15 G5500 2020 I7 10th Gen / RTX 2060 6GB / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
def5cd1385,125000,asus,TUF F15,5.0,8,15.6,512,4,1650.0,0.0,0,"Asus TUF F15 Gaming Laptop I5 10Th Gen / GTX 1650/ 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
2db7c8f187,85000,dell,Vostro 3510,5.0,8,15.6,256,8,,0.0,0,"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 256GB HDD / 15.6"" FHD Display"
7b69ed89d2,56000,acer,Aspire 3,3.0,4,15.6,256,4,2000.0,0.0,0,Acer Aspire 3 AMD Ryzen 3-3250U 4GB Ram 256GB SSD AMD RADEON Window 10 15.6’’ HD Display
d8d9f5cc74,108000,lenovo,IDEAPAD FLEX,7.0,16,14.0,512,8,,0.0,0,LENOVO IDEAPAD FLEX 5 14/2IN1 RYZEN 7-4700u/16/512
4916088717,70000,lenovo,IdeaPad 3,3.0,8,14.1,256,4,,0.0,0,Lenovo IdeaPad 3 14ITL6
d05c9d78e8,112999,hp,Envy x360,5.0,8,15.6,256,8,,0.0,0,"HP Envy x360 Core i5 1135G7 8GB RAM 256GB SSD Windows 10 15.6"" FHD"
f776a20a60,33900,dynabook,Tecra Toshiba,2.0,4,14.0,128,2,2800.0,0.0,0,"Dynabook Tecra Toshiba A40-G Intel Celeron 5205U 1.9GHz Laptop, 4GB RAM, 128GB SSD, 14"" HD LED, Windows 10 Pro genuine"
42a1842643,80000,dell,7501 10th,7.0,8,15.6,512,4,,0.0,0,"Dell 7501 10th Gen/ i7/ 8GB/512/ 4GB Graphics/15.6"""
94e68380b8,100000,acer,I7 13Th,7.0,8,15.6,512,8,,0.0,0,Acer I7 13Th Gen With Back Lit 8Gb 512GB Ssd
c3a7c70b94,123500,lenovo,IdeaPad Flex,5.0,16,14.0,512,10,2800.0,0.0,0,"Lenovo IdeaPad Flex 5 2023 Laptop | Intel Core i5 1335U | 14"" FHD+ IPS Touchscreen Display | Intel Graphics | 16GB LPDDR4 | 512GB SSD"
a9f41ba2f7,62999,lenovo,Ideapad 3,5.0,8,15.6,512,4,,0.0,0,"Lenovo Ideapad 3 Intel Core i5 11th Gen - 8GB DDR4 RAM - 256GB NVMe SSD - Intel Iris Xe Graphics - 15.6"" FHD Display - Grey"
8be2665531,108990,asus,Expertbook B1400,7.0,32,14.0,256,10,,0.0,0,"Asus Expertbook B1400 i7 12th Gen 32GB RAM 256ssd+1TB HDD 14"" FHD Screen Laptop"
94e4793e52,115000,acer,Aspire 5,7.0,8,14.0,512,10,,0.0,0,"Acer Aspire 5 14 2023 13th Gen i7 / 8GB RAM / 512GB SSD / 14"" Wuxga Display / 2 Year Warranty"
fd4051fdd7,92000,dell,Inspirion 3501,5.0,8,15.6,512,4,,0.0,0,"Dell Inspirion 3501 i5 11th Gen 8GB RAM 512GB SSD Nvidia Mx330 2GB 15.6"" FHD Display"
f6b2b371b8,95000,acer,Aspire 5,5.0,8,14.0,512,10,,0.0,0,"Acer Aspire 5 14 2023 13th Gen i5 / 8GB RAM / 512GB SSD / 14"" Wuxga Display / 2 Year Warranty"
1ab46204b4,157000,hp,"14"" Probook",7.0,16,14.0,1024,4,,0.0,0,"HP 14"" Probook 440 G8 11th Gen 1165G7, 16GB Ram, 1TB SSD SSD, 14 Full HD, Windows 10 Pro"
baaeb84ee7,82999,lenovo,IdeaPad 5,5.0,8,15.6,512,4,,0.0,0,Lenovo IdeaPad 5 Slim With i5 11th Gen Processor 15.6 Inch FHD IPS Display 8GB RAM 512GB ROM
8fa2999ed2,72000,dell,Latitude 3510,5.0,4,15.6,1024,4,1500.0,0.0,0,"Dell Latitude 3510 (15""/10th generation i5 processor / 4GB RAM / 1TB SATA)"
5e4c345cfb,93000,hp,15 eh1071AURyzen,7.0,8,15.6,512,8,,0.0,0,"HP 15-eh1071AURyzen 7 5700U / AMD / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
4c70f37d31,194000,asus,ROG Strix,7.0,16,15.6,512,8,,0.0,0,"Asus ROG Strix G15 2021 G513IE Ryzen 7 4800H / RTX 3050TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
aa2f667ec5,153000,dell,Inspiron 5406,7.0,8,14.0,512,4,,0.0,0,"Dell Inspiron 5406 2-In-1 I7 11th Gen / 8GB RAM / 512GB SSD / NVIDIA MX350 / 14"" FHD X360 Touch Display / Active Stylus"
75595cfd20,163000,dell,Inspiron 5410,7.0,16,14.0,512,1,2800.0,0.0,0,"Dell Inspiron 5410 2-In-1 I7 11th Gen / Nvidia MX350 2GB / 16GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Active Stylus"
c35227598d,120000,asus,VivoBook Flip,5.0,8,14.0,512,4,2800.0,0.0,0,"Asus VivoBook Flip 14 TP470EA I5 11th Gen 1135G7 / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Stylus Support"
553a8542e6,55000,dell,Vostro 3400,3.0,4,14.0,256,2,,0.0,0,Dell Vostro 3400 Core i3 10th Gen 4GB RAM 256GB HDD Integrated Graphics 14” FHD Display
65b6bb34fd,74999,lenovo,IDEAPAD 3,5.0,8,15.6,256,6,2000.0,0.0,0,"LENOVO IDEAPAD 3 RYZEN 5-5500U/8GB RAM/256GB NVME SSD/15.6""FHD/WIN 11/BACKLIT AND FINGERPRINT/LAPTOP/ BUSINESS LAPTOP/BEST LAPTOP"
975809a738,73999,hp,240 G7/HP,3.0,4,14.0,1024,4,,0.0,0,Hp 240 G7/HP Laptops
2d26f90c91,75999,dell,Vostro 3520,5.0,8,15.6,256,10,1500.0,0.0,0,"Dell Vostro 3520 i5 12th gen 8GB Ram /256GB SSD intel UHD Graphic/ 15.6"" FHD screen"
6ab2059db8,182000,lenovo,Yoga Slim,7.0,16,14.0,1024,10,,0.0,0,"Lenovo Yoga Slim Pro 14 Core i7 12th gen/16GB RAM/1TB SSD/14"" 2.8K OLED/ Win 11"
f6bf4d56c7,72000,honor,Magic Book,5.0,8,15.6,512,6,1500.0,0.0,0,Honor Magic Book X15 NoteBook BBR-WAH9F Intel core i5 10gen / 8gb DDR4 Ram /512gb NVME SSD / 15inch display
8da49908cf,110000,acer,Aspire 5,7.0,8,15.6,512,10,,0.0,0,Acer Aspire 5 2023 Intel Core i7 13th Gen 1355U – 8GB DDR5 RAM – 512GB NVMe SSD Storage – 15.6″ FHD Display – BACKLIT KEY – Steel Grey
eda5c09fcc,99000,dell,Inspiron 3511,5.0,8,15.6,512,4,,0.0,0,"Dell Inspiron 3511 i5 11th Gen Nvidia Mx350 Graphics 8GB RAM 512GB SSD 15.6"" FHD Display"
8e6e73daf3,105000,hp,15 AMD,7.0,8,15.0,512,8,,0.0,0,"HP 15 AMD Ryzen 7 8GB 512GB SSD 15"""
3fa441e2ed,204444,hp,15 fq,5.0,8,15.6,512,6,,0.0,0,HP 15-fq With i5 12th Gen Processor 15.6 Inch FHD Display 8GB RAM 512GB ROM
21b21fcea0,98000,lenovo,ThinkBook G2,5.0,8,15.6,256,6,,0.0,0,Lenovo ThinkBook G2 With i5 11th 1135G7 Processor 15.6 Inch FHD Display 8GB RAM 256GB ROM
bd528077ba,62999,dell,3520 i5,5.0,8,15.6,256,4,,0.0,0,Dell 3520 i5 11th Gen 8GB RAM/256GB SSD/15.6FHD
bd3fc60511,220870,asus,ZenBook S13,7.0,16,13.3,1024,10,2800.0,0.0,0,"Asus ZenBook S13 OLED 2023 UX5304VA i7 13th Gen / 16GB RAM / 1TB SSD / 13.3"" OLED 2.8K display"
bbdaeab3db,250000,msi,GL65 Leopard,7.0,16,15.6,1024,6,2070.0,0.0,0,"MSI GL65 Leopard 10SFK GAMING I7 10TH GEN/ 512GB SSD/ 1TB HDD/ 16GB RAM/ RTX 2070 SUPER/ 15.6"" 144Hz FHD Display"
23b403cbc7,80000,acer,TravelMate I5,5.0,8,14.0,256,1,1500.0,0.0,0,"Acer TravelMate I5 10th Gen / 8GB RAM / 256GB SSD / 14"" Full-HD Display"
e5d0b975d2,135000,hp,Laptop 15s,7.0,8,15.6,512,4,2800.0,0.0,0,"HP Laptop 15s -du3511TX 4A3P6PA i7-1165G7, 8 GB RAM/ 512 GB SSD, Windows 10 Home"
ed3254f179,85000,honor,MagicBook X,5.0,8,15.6,512,6,1500.0,0.0,0,"Honor MagicBook X 15 with Intel 10th Gen/8GB/512GB/15.6"""
da4aab22eb,177000,hp,ELITEBOOK 840,7.0,16,14.0,512,4,,0.0,0,"HP ELITEBOOK 840 G7 I7 11TH GEN 16GB RAM 512GB SSD 14""FHD/WIN 10 PRO/3 YRS"
cbc78bcecd,97650,hp,LAPTOP 14S,5.0,8,14.0,512,4,,0.0,0,"HP LAPTOP 14S-DQ2555TU Intel® Core™ i5-1135G7, 8 GB DDR4-3200 MHz RAM, 512 GB M.2 PCIe® NVMe™ SSD, 14"" diagonal, FHD (1920 x 1080), IPS"
c762c5bc21,77500,acer,Swift 3,7.0,8,14.0,512,8,2000.0,0.0,0,Acer Swift 3 AMD Ryzen 7 5700U 8GB Ram 512 GB SSD
9fb58dba4d,75000,asus,X145E Intel,5.0,8,14.0,512,4,,0.0,0,ASUS X145E Intel i5-1135G7 11gen 8GB Ram 512GB SSD 14.0 FHD Display
ac4a99dc91,52000,lenovo,ideapad slim,5.0,8,15.6,512,8,1500.0,0.0,0,Lenovo ideapad slim 3 15IRH8 i5 13TH GEN 13420H 8GB Ram 512GB SSD 15.6inch FHD Display
5588d0100f,104500,hp,Laptop 348,5.0,8,14.0,512,4,,0.0,0,HP Laptop 348 NoteBook G7
809bdc30a6,136000,asus,ZenBook 14X,7.0,8,14.5,512,14,,0.0,0,"Asus ZenBook 14X OLED 14.5"" Touch-Screen Laptop - Intel Core i7-13700H - RAM 16GB - SSD 512GB - Intel Iris Xe"
900e613823,99000,acer,Swift 3,5.0,16,14.0,512,6,,0.0,0,"Acer Swift 3 14 2022 Ryzen 5 5625U \ 16GB RAM \ 512GB SSD \ 14"" FHD display \ Backlight Keyboard"
b680a576dd,65000,lenovo,IDEAPAD 1,5.0,8,15.6,256,4,2000.0,0.0,0,"LENOVO IDEAPAD 1 (14AMN7) | AMD Ryzen 5 7520U 4 Cores | 8GB RAM |256 GB SSD |15.6"" Display | Integrated AMD Radeon 610M Graphics"
3e5b473a1f,173232,hp,Envy x360,7.0,8,15.6,512,10,2800.0,0.0,0,"HP Envy x360 14 i7 13th Gen / 16GB RAM / 1TB SSD / 14"" FHD 360 TouchScreen Display"
94e4f8a51b,170640,acer,Swift 5,7.0,16,14.0,1024,8,,0.0,0,"Acer Swift 5 SF514- 56T 2022 Intel i7 12Th Gen / 16GB RAM / 1TB SSD / 14"" WQXGA Touchscreen display / Backlight Keyboard"
12e3ee7cda,118888,asus,Vivobook K513Eq,5.0,8,15.6,512,6,,0.0,0,"Asus Vivobook K513Eq 15.6 Inch,8Gb/512Gb,Intel Core I5"
e6e1213e65,154000,dell,Latitude 5320,7.0,8,13.3,256,4,2800.0,0.0,0,Dell Latitude 5320 i7 11th gen 8gb RAM / 256GB SSD /13 inch
0f839316e6,54000,acer,Aspire 3,3.0,4,15.6,256,4,,0.0,0,Acer Aspire 3 Intel Core i3 11th Generation 15 inches Business Laptop (4 GB256 GB SSD Windows 10 HomeUHD Graphics
b6b209407a,200000,dell,XPS 13,7.0,16,13.3,512,6,1500.0,0.0,0,Dell XPS 13 7390 I7 10 GEN / 16GB RAM / 512GB SSD / 13.3'' 4K UHD Touch DISPLAY
426fe2b88e,118000,dell,Inspiron 7490,5.0,8,14.0,256,4,1500.0,0.0,0,Dell Inspiron 7490 I5 10th Gen / 8GB RAM / 256GB SSD / 14'' FHD Touch Display
efe3c24e07,388888,lenovo,Thinkpad X13,5.0,16,13.3,512,4,,0.0,0,Lenovo Thinkpad X13 Gen2 Laptop Intel Core i5 16GB RAM 512GB SSD Windows 10 Pro Genuine
0e82942362,114450,hp,Elitebook 830,7.0,16,13.3,512,4,,0.0,0,HP Elitebook 830 G8 Business Laptop / Intel Core i7/ 16GB RAM/ 512GB SSD/ 3 Yrs Warranty
