price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,graphics memory,rating,reviews,name
82000,lenovo,IdeaPad 5,Ryzen 5,8,15.6,256,Not Specified,,,0.0,0,Lenovo IdeaPad 5 With Ryzen 5 5500U Processor 15.6 Inch FHD IPS Display 8GB RAM 256GB ROM
130000,hp,Envy 13,Intel Core i7,8,13.3,8,Quad Core,,,0.0,0,HP Envy 13 Core i7 11thGen 8GB Ram 512 GB SSD Iris XE Graphic 13.3’’ FHD 360 degree Touch Display
82999,hp,Pavilion 15eg,Intel Core i 5,8,15.6,512,Not Specified,,,0.0,0,HP Pavilion 15eg intel® Core™ i5-1340P Processor | 8GB RAM | 256GB SSD | 15.6-inch FHD (1920 x 1080) Display | Backlit Keyboard
99990,hp,EliteBook 845,Ryzen 5 Hexa Core,16,14,512,Hexa Core,,,0.0,0,"HP EliteBook 845 G8 Ryzen 5 Pro 5650U/16GB RAM/ 512GB SSD/14"" FHD IPS/Backlit Keyboard/ Win 11 Pro Genuine (Business Series)"
96500,hp,Envy x360,Intel Core i5,8,14,512,Deca Core,,Integrated Graphics Card,0.0,0,HP Envy x360 14 (13th Gen Intel Core i5-1335U Processor
56499,lenovo,IP1 Ryzen5,Ryzen 5 Quad Core,8,14,256,Quad Core,,,0.0,0,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/256GB SSD/14"" FHD Laptop"
97999,dell,Vostro 3520,Intel Core i7,8,15.6,512,Not Specified,,,0.0,0,Dell Vostro 3520 Intel Core i7 1255U – 8GB DDR4 RAM – 512GB SSD Storage – NVIDIA MX550 2GB Graphics – 15.6″ FHD 120Hz Display – Black
49500,hp,Laptop 240,Intel Core i3,4,14,500,Quad Core,,1 & Under,0.0,0,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 4GB RAM 500GB HDD SATA Windows 10 Pro 64-bit (Black)
56200,lenovo,IdeaPad 1,Ryzen 5 Quad Core,8,14,256,Quad Core,,,0.0,0,"Lenovo IdeaPad 1 14.0"" Laptop, 14.0"" FHD Display, AMD Ryzen 5 7520U , 8GB RAM, 256GB Storage, DOS Win 11, Cloud Grey"
68000,acer,Aspire 3,Intel Core i3,8,15.6,512,Octa Core,,,0.0,0,"Acer Aspire 3 2023 13th Gen i3 / 8GB RAM / 512GB SSD / 15.6"" FHD Display / 2 Year Warranty"
110000,dell,Inspiron 13,Intel Core i5,8,13.3,512,Quad Core,,Integrated Graphics Card,0.0,0,Dell Inspiron 13 7306 i5 11th Gen | 8GB Ram | 512GB SSD | Touch | Win10
59999,lenovo,Flex 5,Ryzen 3 Quad Core,4,14,128,Quad Core,,,0.0,0,Lenovo Flex 5 Ryzen 3 4GB/128GB Professional Laptop
132000,hp,Pavilio Power,Intel Core i7,8,15.6,1TB,,,Not Specified,0.0,0,Hp Pavilio Power 15 Gaming i7 8th Gen 8GB DDR4 15.6 FHD IPS Laptop- Black
49500,dell,Vostro 3400,Intel Core i3,8,14,256,Dual Core,,,0.0,0,Dell Vostro 3400 Laptop i3 11th Gen|14″ inches|8GB RAM| 256GB SSD| Intel UHD Integrated Graphics
159900,asus,TUF Gaming,Intel Core i7,16,15.6,512,,,,0.0,0,"ASUS TUF Gaming F15 FX506HEB / i7 11th Gen 11800H / RTX 3050 TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display - Grey"
44990,acer,Aspire 3,AMD,4,15.6,256,Hexa Core,,,0.0,0,"Acer Aspire 3 2023 Ryzen 3 7320U 4GB RAM 256GB SSD 15.6"" FHD Display"
88000,acer,Swift3 42,AMD,8,14,512,Quad Core,,,0.0,0,"Acer Swift3-42-r8R5 AMD Ryzen 5-4500U 8GB 512GB Intel UHD 14"" Os"
77000,dell,Vostro 3520,Intel Core i5,8,15.6,512,Deca Core,,2,0.0,0,Dell Vostro 3520 | Core™ i5-1235U | GeForce MX 550 | 8GB RAM | 512GB SSD | 15.6″ FHD
74999,hp,Laptop 15S,AMD,8,15.6,512,Quad Core,,,0.0,0,HP Laptop 15S-EQ2116AU| AMD Ryzen 5 5500U| 512GB SSD| 8GB DDR4 RAM| 15.6 Inches FHD
98000,dell,Inspiron 3505,Ryzen 7,8,15.6,512,Single Core,,,0.0,0,"Dell Inspiron 3505 Ryzen 7 3700U / 8GB RAM / 512GB SSD / Vega 8/ 15.6"" FHD Display"
129000,dell,Inspiron 5410,Intel Core-i5,8,14,512,Single Core,,,0.0,0,"Dell Inspiron 5410 2-In-1 I5 11th Gen / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Active Stylus"
65999,hp,Pavilion 15,Ryzen 5,8,15.6,512,Not Specified,,,0.0,0,HP Pavilion 15 (EH1052WM) | AMD Ryzen 5 5500U | 8GB RAM| 512GB SSD| Win 11
76999,acer,Aspire 5,Intel Core i5,8,15.6,512,Deca Core,,,0.0,0,"Acer Aspire 5 | Intel Core i5 13th Gen | 8GB Ram | 512GB SSD | 15.6""FHD"
38990,asus,L510MA WB04,Quad Core,4,15.6,128,Dual Core,,,0.0,0,"Asus L510MA-WB04 Celeron / 4GB RAM / 128 SSD / 15.6"" (1920x1080) / Win 10 Genuine"
52990,lenovo,IP 3,Intel Core i3,8,15.6,256,Hexa Core,,,0.0,0,"Lenovo IP 3 Slim 3 Core i3 13th Gen/8 GB DDR5 RAM/256 GB SSD/15.6"" FHD/ Win 11"
179810,dell,G15 5520,Intel,16,15.6,512,Not Specified,,,0.0,0,"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display"
83000,dell,Vostro 3510,Intel Core i5,8,15.6,512,Hexa Core,,,0.0,0,"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 512GB HDD / 15.6"" FHD Display"
82999,hp,Pavilon 15eg,Intel Core i5,8,15.6,512,Not Specified,,,0.0,0,HP Pavilon 15eg (12th Gen Intel Core i5-1235U Processor | 8GB DDR4 RAM | 512GB M.2 NVMe SSD | NVIDIA 2GB Graphics | 15.6-inch FHD (1920 x 1080p) Display |
95999,dell,Inspiron 3511,Intel Core i5,8,15.6,512,Quad Core,,,0.0,0,Dell Inspiron 3511 I5 Laptop 11 Gen Processor 8 GB RAM 512 GB SSD 2 GB Graphics 1 Year Warranty Silver or Black
63000,hp,14S fq1052Au,Ryzen 3 Quad Core,4,14,256,Quad Core,,,0.0,0,"HP 14S-fq1052Au AMD Ryzen 3 5300U 4GB 256GB SSD 14"""
75000,gateway,(By Acer),Intel® Core™ i5,16,14,512,Not Specified,,,0.0,0,Gateway (By Acer) With i5 11th Gen Processor 14 Inch FHD Display 16GB RAM 512GB ROM
76999,asus,Expertbook B1402CB,Intel Core i5,8,14.1,512,Not Specified,,,0.0,0,"Asus Expertbook-B1402CB Intel Core I5 12th Gen 8GB Ram 512GB SSD 14.0""FHD Backlit Fingersensor"
126825,dell,Inspiron 16,Ryzen 7,16,15.6,512,Dual Core,,,0.0,0,Dell Inspiron 16 5635 - Ryzen 7 7730U
144000,asus,ZenBook 14,Not Specified,16,Not Specified,1TB,Not Specified,,,0.0,0,Asus ZenBook 14 2023 UM3402 Ryzen 7 7730U / 16GB RAM / 1TB SSD / 14'' WQXGA Display / Backlit Keyboard
64999,acer,Aspire 3,AMD,8,15.6,512,Quad Core,,,0.0,0,Acer Aspire 3 15 AMD Ryzen 5 7520U Processor | 8GB RAM 512GB SSD | 15.6-inch FHD (1920 x 1080) Multi-touch IPS Display Slim Bezel | AMD Radeon Graphics | Silver | 1 Year Warranty | Acer Laptop
62000,acer,Aspire 3,AMD,8,15.6,512,Quad Core,,Integrated Graphics Card,0.0,0,"Acer Aspire 3 2023 Ryzen 5 7520U | 8GB RAM | 512GB SSD | 15.6"" FHD Display"
132990,dell,Latitude 5330,Intel Core i7,16,13.3,256,Dodeca Core,,,0.0,0,"Dell Latitude 5330 i7 12th Gen 16GB 256ssd 13.3"" FHD Laptop"
107990,dell,Inspiron 7430,Intel Core i5,8,14,512,Dodeca Core,,,0.0,0,"Dell Inspiron 7430 2 in 1 Laptop /Core i5 13th Gen/8GB RAM/512GB SSD/14"" 360 Rotate Touch/Backlit Keyboard/Win 11"
178790,lenovo,Legion 5,AMD,16,15.6,512,,,,0.0,0,Lenovo Legion 5 Ryzen 7 7735H 16GB RAM 512GB SSD 15.6″ WQHD 165Hz RTX 4060 8GB Win 11
89999,asus,VivoBook 14,Intel Core i5,8,14,512,Deca Core,,,0.0,0,"Asus VivoBook 14 2023 X1404ZA i5 13th Gen | 8GB RAM | 512GB SSD | 14"" FHD display | Backlight Keyboard | Magic NumPad | Asus Laptop | Laptop | 1 year warranty | Silver"
114000,asus,VivoBook S,Not Specified,8,Not Specified,512,Not Specified,,,0.0,0,"Asus VivoBook S 14 Flip 2022 TN3402QA Ryzen 7 / 8GB RAM / 512GB SSD / 14"" FHD 2-in-1 Touch Display / Active Stylus / Backlit KB / Magic NumPad"
91000,dell,Vostro 3400,Intel Core-i5,8,14,256,Quad Core,,,0.0,0,"Dell Vostro 3400 I5 11th Gen / 8GB RAM / 256GB SSD / Nvidia MX330 / 14"" FHD Display"
65000,hp,14 Dk1031Dx,Ryzen 3 Quad Core,8,14.1,1TB,Quad Core,,,0.0,0,HP 14 Dk1031Dx Ryzen 3 8GB 1TB HDD
55000,acer,Aspire 3,AMD,4,14,1TB,Quad Core,,,0.0,0,"Acer Aspire 3 14 Ryzen 3 3250U / 4GB RAM / 1TB HDD / 14"" HD Display"
74000,acer,Aspire 3,Intel Core i5,4,15.6,1TB,Single Core,,,0.0,0,"Acer Aspire 3 Core I5 10Th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display"
63900,dell,Inspiron 15,AMD,4,15.6,1TB,Not Specified,,,0.0,0,Dell Inspiron 15 3515 AMD Ryzen 3 3250U 4GB 1TB Radeon Graphics FHD
82000,hp,14 DQ,Intel Core i5,8,14,256,Dual Core,,Not Specified,0.0,0,"HP 14 DQ i5 / 11th Gen irish graphics / 8GB / 256 SSD / 14"" W10/Best laptop limited addition"
59990,lenovo,IP1 Ryzen5,Ryzen 5,8,14,512,Quad Core,,,0.0,0,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/ 512GB SSD/14"" FHD"
88000,msi,Modern 14,Ryzen 5,8,14,512,Not Specified,,,0.0,0,MSI Modern 14 B5M With Ryzen 5 5500U Processor 14 Inch FHD IPS Display 8GB RAM 512GB ROM
79999,hp,15 ef2126wm,Ryzen 5,8,14,256,Quad Core,,2,0.0,0,HP 15-ef2126wm Ryzen5-5500U/8GB RAM/256GB SSD/15.6″ Full HD
49500,dell,Inspiron 3511,Core i3,8,15.6,256,Not Specified,,,0.0,0,"Dell Inspiron 3511 i3 1115G4/8gb RAM/256gb SSD/15.6"" FHD/Windows 11 Home/11th Gen Laptop"
88000,hp,pavilion 15,Ryzen 5,8,15.6,512,Octa Core,,Integrated Graphics Card,0.0,0,Hp pavilion 15 Ryzen 5 5500U 8GB ram 512GB SSD /15.6 inch FHD Display /Backlit Keyboard /Finger print
77900,asus,Vivobook X1402Z,Intel Core i5,8,14,512,Dodeca Core,,,0.0,0,"Asus Vivobook X1402Z Core i5 12th Gen/8GB RAM/512GB SSD/14"" FHD/Backlit Keyboard/Win 11"
69990,lenovo,IdeaPad Slim,Intel Core i5,8,15.6,512,Octa Core,,,0.0,0,"Lenovo IdeaPad Slim 3 i5 13th Gen 8GB RAM 512GB SSD 15.6"" FHD Backlight Keyboard"
120000,dell,Inspiron 16,Not Specified,8,Not Specified,512,Not Specified,,,0.0,0,"Dell Inspiron 16 5625 Ryzen 7 5825U / 8GB RAM / 512GB SSD / Vega 8 / 16.1"" FHD display"
120000,asus,ZenBook Q507IQ,Ryzen 7,8,Not Specified,256,Octa Core,,,0.0,0,Asus ZenBook Q507IQ Ryzen 7 8GB RAM 256GB SSD Radeon Graphics 15” FHD display Magic NumPad
196000,asus,TUF Dash,Intel Core i7,16,15.6,1TB,Octa Core,,,0.0,0,"Asus TUF Dash F15 FX516PE I7 11th Gen / RTX 3050ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display"
62000,lenovo,Ideapad 3,Intel Core i3,8,15.6,256,Dual Core,,,0.0,0,Lenovo Ideapad 3 | Core i3-1115G4 | Intel UHD | 8GB RAM | 256GB SSD | 15.6” FHD
59999,acer,Aspire 3,AMD,4,15.6,1TB,Dual Core,,,0.0,0,Acer Aspire 3 A315 / AMD Ryzen 3 3250U / 4 GB Ram / 128 GB SSD+1TB HDD / 15.6″ Inch FHD Display / Silver
112000,lenovo,Yoga 6,Ryzen 5,16,13.3,256,Not Specified,,,0.0,0,Lenovo Yoga 6 Ryzen 5 7530U Ram 16Gb/256Gb Nvme SSD Display 13.3 Touch Screen 360°
69999,lenovo,IdeaPad Slim,Intel Core i5,8,14,512,Not Specified,,,0.0,0,Lenovo IdeaPad Slim 3 14IAH8 Intel Core i5-12450H 8GB RAM 512GB SSD Intel UHD Graphics with Fingerprint and Windows 11
62990,lenovo,IP1 Ryzen5,Ryzen 5,8,14,256,Quad Core,,,0.0,0,"Lenovo IP1 Ryzen5 7520U/ 8GB RAM/256GB SSD/14"" FHD"
85000,hp,14Z Laptop,Ryzen 5 Hexa Core,8,14,256,Hexa Core,,,0.0,0,"HP 14Z Laptop Ryzen 5 8GB RAM 256GB SSD 14"""
54000,acer,Aspire 5,Intel Core i3,4,15.6,1TB,Dual Core,,,0.0,0,"Acer Aspire 5 2021 11th Gen i3 / 4GB RAM / 1TB HDD / 15.6"" HD Display"
89000,dell,Inspiron 7405,Ryzen 5,8,14,256,Hexa Core,,,0.0,0,Dell Inspiron 7405 2-in-1 Ryzen 5 4500U / 8GB RAM / 256GB SSD / 14'' FHD 360-degree Touch Screen Display
95000,dell,Inpiron 5406,Intel Core i 5,8,14,256,Not Specified,,,0.0,0,Dell Inpiron 5406 | i5 11th gen | 8 GB RAM | 256 GB | 360X touch 14'' FHD Display
130000,dell,Inspiron 14,Intel Core i7,16,14.1,512,Not Specified,,Not Specified,0.0,0,"Dell Inspiron 14 Plus 7420 Intel Core I7 12TH Gen 16GB RAM 512GB SSD 14.1"" 2K Display Intel Iris Xe Backlit Fingerprint"
105000,hp,15 AMD,Ryzen 7 Octa Core,8,15,512,Octa Core,,,0.0,0,"HP 15 AMD RYZEN 7 8GB 512GB SSD 15"""
118000,dell,Inspiron 7391,Intel Core-i5,8,13.3,256,Quad Core,,,0.0,0,Dell Inspiron 7391 I5 10th Gen / 8GB RAM / 256GB SSD / 13.3'' FHD Display
78000,dell,Inspiron 3501,Intel Core i5,8,15.6,256,Quad Core,,,0.0,0,Dell Inspiron 3501 Core i5 11th Gen 8GB RAM 256GB HDD 15.6” FHD Display
236500,asus,ZENBOOK DUO,Not Specified,16,Not Specified,Not Specified,Not Specified,,,0.0,0,"ASUS ZENBOOK DUO UX482EG i7 11TH GEN/ 16GB RAM/ 1TB SSD/ MX450 / STYLUS/ 14"" FHD Touchscreen + 12.6"" FHD TOUCH"
67999,dell,Vostro 3400,Intel Core i3,8,,512,Not Specified,,,0.0,0,Dell Vostro 3400 I3 11th Gen 8GB-512GB SSD+1TB HDD 14' Display
139999,asus,Vivobook Q530V,Intel Core i7,16,15.6,512,Not Specified,,,0.0,0,"ASUS Vivobook Q530V | Intel i7-13620H processor | 16GB DDR5 RAM | 512GB SSD | GPU RTX 3050 with 6GB | 15.6"" FHD OLED Display | Backlit Keyboard | Fingerprint | Thunderbolt 4 |"
65000,dell,Inspiron 15,Intel Core i5,8,15.6,512,Not Specified,,,0.0,0,"Dell Inspiron 15 3520 i5(1235U)/8gb RAM/512gb SSD/15.6"" FHD/12th Gen Laptop"
49600,acer,Aspire 3,AMD,4,15.6,256,Quad Core,,,0.0,0,ACER Aspire 3 15 AMD Ryzen 3 7320U 4GB Ram 256GB SSD 15.6C FHD Display AMD Radeon Graphics
99990,lenovo,Flex 7,Intel Core i5,8,14,512,Deca Core,,,0.0,0,"Lenovo Flex 7 Core i5 12th Gen/ 8GB RAM/512GBSSD/14"" 2.2K Display Touch 360/Touch Pen /Win 11"
141990,lenovo,Thinkpad L14,Intel Core i5,32,14,1TB,Quad Core,,,0.0,0,"Lenovo Thinkpad L14 Core i5 11th Gen/ 32 GB RAM / 1TB SSD Nvme/14"" FHD IPS/Backlit keyboard/Win 11 Professional Genuine/ 3 Years Warranty"
66000,lenovo,IdeaPad 3,AMD,8,15.6,256,Hexa Core,,,0.0,0,Lenovo IdeaPad 3 / Ryzen 5 5500u /8gb DDR 4 Ram /256gb SSD/ 15.6 inch FHD Display
65998,acer,Aspire 3,Intel Core i5,8,15.6,512,Quad Core,,,0.0,0,Acer Aspire 3 I5-11th Gen-8GB RAM-512GB SSD -15.6FHD
216666,asus,Zenbook Flip,Intel Core i7,16,15.6,1TB,Not Specified,,,0.0,0,"Asus Zenbook Flip - Ux564Eh 15.6 Inch,16Gb/1Tb,Intel Core I7"
105555,asus,Vivobook K513Ea,Intel Core i5,8,15.6,512,Not Specified,,,0.0,0,"Asus Vivobook K513Ea 15.6 Inch,8Gb/512Gb,Intel Core I5"
118000,dell,Latitude 13inch,Intel Core i5,8,13.3,256,Quad Core,,,0.0,0,Dell Latitude 13inch 5320 Model (11th generation i5 processor/ 8gb RAM / 256GB SSD)
35000,lenovo,IdeaPad 1,Celeron,8,14,128,Quad Core,,,0.0,0,"Lenovo IdeaPad 1 Laptop, 14"" FHD Display, Intel Celeron N4020 Upto 2.8GHz, 4GB RAM, 128GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home S"
104000,msi,Modern 14,Ryzen 5,8,14,256,Hexa Core,,,0.0,0,"MSI Modern 14 B4MW Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 256GB SSD / 14"" FHD Display"
103999,lenovo,Slim 7,Core i5,8,14,512,Quad Core,,2,0.0,0,"Lenovo Slim 7 Core i5 1035G1 8GBRAM 512GB SSD 14"" Windows 10"
84000,lenovo,Thinkbook I512th,Intel Core i5,8,14,256,Hexa Core,,,0.0,0,"Lenovo Thinkbook I512th Gen|8GB Ram|256GB SSD|14""FHD Display"
97400,dell,INSPIRON 5510,Intel,8,15.6,256,Not Specified,,,0.0,0,DELL INSPIRON 5510 i5-11300H 11th GEN 8GB Ram 256GB SSD 15.6 FHD Display
99000,dell,Inspiron 14,Intel Core i5,8,14,512,Deca Core,,,0.0,0,Dell Inspiron 14 7430 - i5 1335U | 8GB | 512GB SSD | Intel Iris Xe | FHD Touch 2-in-1
74990,lenovo,IP 3,Intel Core i5,8,14,256,Deca Core,,,0.0,0,"Lenovo IP 3 14 Core i5 12th Gen/8GB/256SSD/14""FHD"
105000,acer,Swift 3,Ryzen 5,16,14,512,Octa Core,,,0.0,0,"Acer Swift 3 14 2022 Ryzen 5 5625U / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard"
125000,acer,Swift 3,Ryzen 7,16,14,512,Octa Core,,,0.0,0,"Acer Swift 3 14 2022 Ryzen 7 5825U / 16GB RAM / 1TB SSD / 14"" FHD Display / Backlight Keyboard"
155000,dell,Latitude 7370,Intel Core i7,16,13.3,512,Not Specified,,,0.0,0,Dell Latitude 7370 With i7 12th Gen Processor 13.3 Inch FHD IPS Display 16GB RAM 512GB ROM
65000,acer,Aspire 3,Intel Core i3,8,15.6,512,Octa Core,,,0.0,0,Acer Aspire 3 315(i3/13thgen/8GB/512GB/15.6”)
111500,msi,Note Book,Intel Core i7,8,Not Specified,256,Not Specified,,,0.0,0,MSI Note Book Modern 14 B10MW
43999,asus,L510 /,Intel,4,15.6,128,Dual Core,,Not Specified,0.0,0,"ASUS L510 / Intel Celeron / 4GB / 128 SSD / 15.6"" FHD"
74990,dell,Vostro 3400,Intel Core i5,8,14,1TB + 256,Quad Core,,,0.0,0,"Dell Vostro 3400 Core i5 11th Gen / 2GB Nvedia MX330 GFX/8GB RAM/ 256GB SSD+ 1 TB HDD/14"" Display"
120000,asus,Zenbook Q507Iq,Ryzen 7,8,Not Specified,256,Octa Core,,,0.0,0,Asus Zenbook Q507Iq Ryzen 7 8GB RAM 256GB SSD Radeon Graphics 15” FHD Display Magic Numpad
184990,lenovo,ThinkPad P14S,Intel Core i7,16,14,512,Quad Core,,,0.0,0,"Lenovo ThinkPad P14S Core i7 11th Gen/ 16GB RAM/512 GB SSD/Nvidia Quadro 4GB Graphics/14"" IPS FHD/Backlit Keyboard /Fingerprint / Win 11 Pro (Workstation)"
73000,acer,Aspire 3,Ryzen 5,8,15.6,512,Quad Core,,,0.0,0,Acer Aspire 3 A315 Ryzen 5-7520u 8GB RAM512GB SSD15.6″ Full HD Screen
108000,hp,Laptop 15s,Intel Core i7,8,15.6,512,Not Specified,,,0.0,0,"HP Laptop 15s -du3511TX 4A3P6PA i7-1165G7, 8 GB RAM/ 512 GB SSD, Windows 11/2GB GRAPHIC"
61048,acer,Extensa 15,Intel Core i5,8,15.6,256,Quad Core,,,0.0,0,Acer Extensa 15 215 - i5 11th Gen 8GB 256SSD 15.6FHD
81999,dell,3501 i5,Intel Core i5,8,15.6,256,Dual Core,,Not Specified,0.0,0,"Dell 3501 i5 11th Gen/ 8GB/ 256ssd/ 15.6"" Laptop W10 Full HD Display Fast selling laptops"
83000,hp,15s du2101TU,Intel Core i5,8,15.6,1TB,,,Not Specified,0.0,0,HP 15s-du2101TU 15.6 inch Display 10th Gen Intel Core i5 8GB RAM 1TB HDD win 10 home PPP
64999,acer,Aspire 5,Intel Core i5,8,14,512,Quad Core,,,0.0,0,"Acer Aspire 5 A514 | Intel Core i5 | 11th Gen | 1135G7 Processor | 8GB DDR4 RAM | 512GB PCIe NVMe SSD | Intel Iris Xe Graphics | 14"" FHD Display | Silver | Laptop"
109000,lenovo,LOQ 15IRH8,Intel Core i5,8,15.6,512,,,,0.0,0,"Lenovo LOQ 15IRH8 15.6"" Gaming Laptop - Full HD - Intel Core i5-13420H Octa-core (8 Core) - 8 GB Total RAM - 512 GB SSD - Storm Gray"
64500,acer,Aspire 3,AMD,8,15,512,Hexa Core,,Integrated Graphics Card,0.0,0,"Acer Aspire 3 Ryzen5 7000Series 8GB 512GB 15.6""inch FHD display"
129990,lenovo,ThinkPad E14,Intel Core i5,16,14,512,Deca Core,,,0.0,0,"Lenovo ThinkPad E14 Core i5 13th Gen/ 16GB RAM/512GB SSD/14""IPS (1920 X 1200)/Backlight/Fingerprint/Win 11 Pro Genuine"
70000,hp,Laptop 15,Intel Core i5,8,15,256,Not Specified,,,0.0,0,HP Laptop 15-dy2795wm /i5 1135G7 / 8gb DDR4 Ram /256gb SSD / 15 inch FHD LED Display
115000,dell,Vostro 3510,Intel Core i7,8,15.6,512,Octa Core,,,0.0,0,"Dell Vostro 3510 i7 11th Gen / 8GB RAM / 512GB HDD / Nvidia Mx350 / 15.6"" FHD Display"
77000,dell,Vostro 3400,Intel® Core™ i5,8,14,1TB,Not Specified,,,0.0,0,Dell Vostro 3400 With i5 11th Gen Processor 14 Inch Display 8GB RAM 256GB/1TB ROM
57000,lenovo,Ideapad Slim,Intel Core i3,8,15.6,256MB,Hexa Core,,,0.0,0,Lenovo Ideapad Slim 3 2023 /I3 13gen /8gb Ram /256SSD 15.6 inch FHD Display
168480,acer,Swift Go,Intel Core i7,16,14,512,Hexa Core,,,0.0,0,"Acer Swift Go 2023 13Th Gen i7 13700H / 16GB RAM / 1TB SSD / 14"" 2.8K OLED display / Backlight Keyboard"
89000,lenovo,IP 3,Intel Core i5,8,14,256,Deca Core,,,0.0,0,"Lenovo IP 3 14 Core i5 12th Gen/8GB/256SSD/14""FHD"
155000,dell,XPS 13,Intel Core i7,16,13.3,512,Single Core,,,0.0,0,Dell XPS 13 7390 I7 10 GEN/ 8GB RAM/ 256GB SSD/ 13.3'' FHD DISPLAY
265990,dell,XPS 13,Intel Core i7,32,13.3,1TB,Deca Core,,,0.0,0,"Dell XPS 13 Plus Core i7 12th Gen/ 32 GB DDR 5 RAM/ 1TB SSD/ 13.4"" FHD/ Backlit Keyboard/ Win 11"
64999,dell,Latitude 5310,Intel Core i5,8,13.3,256,Quad Core,,,0.0,0,Dell Latitude 5310 Intel Core i5 10th Gen i5 10310U 256 GB SSD 8GB RAM
93500,hp,Pavilion x360,Intel Core i5,8,14,256,Octa Core,,,0.0,0,HP Pavilion x360 intel i5-1235U 12th GEN 8GB Ram 256GB SSD Touch screen 14.0 FHD Display Finger Print Reader
179990,lenovo,ThinkPad Z16,Ryzen 7 Octa Core,16,15.6,512,Octa Core,,,0.0,0,"Lenovo ThinkPad Z16 Ryzen 7 Pro 6850H /16GB DDR5 6400Mhz/ 512GB SSD/16"" (1920X1200) IPS/Backlit/Win 11 Professional"
181000,lenovo,2023 Yoga,Intel,16,14,512,Dodeca Core,,,0.0,0,"Lenovo 2023 Yoga 7i Laptop |14"" 2.8K (2880 x 1800) OLED |13th Generation Intel Core i7- 1360P 12-Core |16GB LPDDR5| 512GB NVme SSD"
92999,acer,Travelmate P2,Intel Core i5,8,14,512,Not Specified,,,0.0,0,"Acer Travelmate P2 i7 11th Gen - 8GB DDR4 RAM - 512GB SSD - NVIDIA GeForce MX330 2GB Dedicated Graphics - Shale Black - 14"" FHD Display Laptop"
60000,acer,Aspire 3,Intel Core i3,4,14,256,Octa Core,,,0.0,0,"Acer Aspire 3 2023 13th Gen i3 / 4GB RAM / 256GB SSD / 14"" FHD Display"
86000,lenovo,V15 With,Ryzen 7,16,15.6,512,Octa Core,,,0.0,0,Lenovo V15 With Ryzen 7 5700U Processor 15.6 Inch FHD Display 16GB RAM 512GB ROM
68000,dell,Vostro 15,Intel Core i5,8,15.6,256,Not Specified,,,0.0,0,Dell Vostro 15 3520 /Intel i5 11 Gen /8gbDDR4 Ram / 256NVM SSD / 15Inch FHD Display
61999,lenovo,IP 1,Ryzen 5,8,15.6,512,Quad Core,,,0.0,0,Lenovo IP 1 Ryzen 5 7520U 8GB RAM/512GB SSD/ 15.6 Display
66044,asus,Vivobook Go,Intel Core i5,8,15.6,256,Not Specified,,,0.0,0,"ASUS Vivobook Go E1404 2023 Ryzen 3 7320 / 4GB RAM / 256GB SSD / 14"" FHD display / Magic NumPad"
262333,asus,ROG Zephyrus,Octa Core,16,Not Specified,512,,,,0.0,0,"Asus ROG Zephyrus M16 GU603HE i7 11th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 16"" WQXGA Display 144Hz display"
102500,lenovo,5 14ALC05,Ryzen 7,8,14,512,Not Specified,,,0.0,0,Lenovo 5 14ALC05 AMD Ryzen™7 5700U 512 GB SSD 8GB 14''
62000,acer,Aspire 5,Intel Core i3,4,15.6,1TB,Dual Core,,,0.0,0,"Acer Aspire 5 2021 11th Gen I3 / 4GB RAM / 1TB HDD / 15.6"" HD Display"
52000,lenovo,Ideapad 3,AMD,4,14,256,Quad Core,,,0.0,0,"Lenovo Ideapad 3 AMD Ryzen 3 5300U processor, 4GB RAM, 256 GB SSD, 14 FULL HD, Windows 10"
83000,dell,Inspiron 3501,Intel Core i5,8,14,256,Dual Core,,Not Specified,0.0,0,"Dell Inspiron 3501 i5(1135G7)/8gb/256GB SSD 11th/15.6"" FHD/ irish Graphics/Win10 Laptop"
49500,hp,Laptop 240,Intel Core i3,8,14,500,Quad Core,,1 & Under,0.0,0,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 256GB NVMe+500GB HDD SATA Windows 10 Pro 64-bit (Black)
